product_id,parent_category
9956,1933.0
19895,3898.0
31416,600.0
18537,3898.0
23041,3898.0
20854,2019.0
11034,3869.0
18281,3898.0
25526,2019.0
20283,0.0
18815,3703.0
32071,0.0
28921,566.0
4563,3703.0
20860,566.0
32435,0.0
13549,0.0
10924,0.0
5586,0.0
20902,3056.0
9435,422.0
27052,3056.0
22659,2114.0
15337,2566.0
19147,0.0
2094,3027.0
3289,3189.0
29769,3898.0
21078,2340.0
3197,1072.0
23464,1072.0
5913,1223.0
16582,231.0
31867,2012.0
1924,3898.0
29063,3898.0
23731,1223.0
15970,0.0
7299,0.0
27429,0.0
28751,0.0
5814,3898.0
14863,0.0
25846,0.0
29461,2914.0
8454,0.0
3898,1072.0
4339,3288.0
14026,3898.0
16458,3189.0
5621,3288.0
10194,3189.0
15783,3189.0
20947,3189.0
7242,3898.0
3598,0.0
20201,0.0
5244,3860.0
11186,3477.0
9720,298.0
15458,3288.0
2155,222.0
27481,222.0
18090,3288.0
20060,3565.0
17256,3898.0
5075,3189.0
32215,2597.0
7788,638.0
11376,3189.0
22849,2346.0
24619,1941.0
15795,0.0
10116,0.0
21328,3898.0
234,3189.0
17531,965.0
16725,0.0
22408,0.0
11298,100.0
2364,0.0
6697,3898.0
19930,1637.0
2003,1178.0
18009,1134.0
28185,2109.0
12816,1933.0
25086,2109.0
8258,2109.0
24599,2109.0
20151,0.0
12229,1134.0
31604,0.0
2857,40.0
16986,3859.0
6411,307.0
17780,3898.0
26573,0.0
28004,3781.0
23880,3898.0
31514,1543.0
12716,2364.0
556,3860.0
29181,100.0
11543,0.0
28304,0.0
17521,959.0
5388,3898.0
31533,3898.0
26089,1134.0
25624,566.0
18623,3703.0
9783,3898.0
15063,2346.0
11702,3859.0
22536,3898.0
21534,2346.0
19366,3898.0
380,0.0
24701,0.0
18106,0.0
23646,3860.0
8689,1543.0
9526,1932.0
16408,370.0
2231,1890.0
7362,370.0
25536,1315.0
521,0.0
31211,1315.0
10224,3860.0
28491,0.0
28557,1932.0
5154,2012.0
2993,3189.0
18681,0.0
26387,2012.0
23920,2109.0
28070,725.0
6902,3056.0
6552,238.0
13623,1223.0
26127,965.0
31737,0.0
24020,0.0
3754,3565.0
28846,566.0
22118,1899.0
29213,1899.0
7931,1134.0
19889,1890.0
24873,2012.0
10268,0.0
30512,3898.0
8406,0.0
1968,959.0
31795,0.0
25597,959.0
12988,3007.0
18040,0.0
3295,370.0
31538,0.0
12150,0.0
13715,0.0
11957,1147.0
29713,1134.0
22389,0.0
32463,3860.0
210,3137.0
25970,370.0
24737,3288.0
11605,3288.0
7531,3056.0
22497,1134.0
25851,1134.0
15543,0.0
15917,2182.0
7478,2182.0
17594,3362.0
12027,1682.0
12089,3362.0
24847,3860.0
19137,3362.0
24039,3362.0
11845,2475.0
14999,0.0
23879,0.0
15414,0.0
13941,3898.0
20164,3898.0
4948,0.0
16202,566.0
3898,0.0
29362,566.0
5607,2006.0
24355,1072.0
14686,1072.0
12239,1072.0
6496,2006.0
3093,0.0
12151,0.0
2012,1134.0
12432,1134.0
31232,1134.0
10304,965.0
13343,2182.0
29606,1178.0
21862,2803.0
26656,2803.0
22751,2385.0
21486,3898.0
3656,1265.0
18403,3898.0
16258,0.0
29371,298.0
27383,1134.0
4568,1134.0
17917,1603.0
17083,0.0
9903,2647.0
1559,1134.0
29222,1543.0
16170,1739.0
25907,3898.0
5311,2920.0
4981,3183.0
31304,2566.0
3898,3183.0
9172,1543.0
361,3565.0
30556,1134.0
25606,1072.0
2212,3565.0
31179,3550.0
30474,3056.0
28782,1062.0
22892,3898.0
22039,1543.0
22500,447.0
27249,686.0
17918,1178.0
4541,686.0
14643,2838.0
11330,1682.0
5930,1134.0
31579,3898.0
10589,0.0
10533,422.0
26592,3898.0
4494,3898.0
26318,0.0
19255,3860.0
172,1072.0
25377,3860.0
1044,0.0
27178,3898.0
31512,3898.0
25457,0.0
20176,322.0
2364,3898.0
21942,322.0
31055,0.0
18593,366.0
2903,708.0
25915,1496.0
15129,0.0
10592,1134.0
1739,1134.0
5177,2385.0
10365,3898.0
24002,0.0
1315,3898.0
1035,3898.0
20975,298.0
2364,3860.0
32713,3898.0
238,3898.0
153,3898.0
8297,3898.0
23957,2012.0
13340,0.0
2364,3898.0
32667,0.0
14719,2699.0
13220,566.0
24236,3898.0
8879,1603.0
10270,3288.0
3781,3898.0
3123,3898.0
11210,1134.0
18237,2364.0
20245,1134.0
20493,1134.0
18985,2894.0
31682,1072.0
15194,1841.0
15960,1134.0
7691,1832.0
10572,3898.0
29604,0.0
28065,1841.0
13564,0.0
28030,3565.0
1191,3056.0
27556,3565.0
19322,0.0
19544,3288.0
19746,1841.0
4572,2346.0
22072,3898.0
19467,3565.0
8941,3703.0
9631,3565.0
29009,3565.0
32299,3898.0
15420,2019.0
30888,0.0
5971,2019.0
18619,0.0
11455,3898.0
24280,1134.0
8213,1134.0
14527,3898.0
21181,3898.0
6334,3898.0
32255,2928.0
729,510.0
22210,0.0
5859,3056.0
1750,3056.0
21896,3898.0
21649,0.0
5218,370.0
8056,3096.0
16691,1134.0
31253,0.0
3137,1134.0
10553,1134.0
22645,1603.0
13038,431.0
12224,431.0
22562,3437.0
2410,3598.0
12681,3598.0
13332,2917.0
26984,2894.0
2815,2917.0
9988,3898.0
19330,3898.0
28562,0.0
27273,3898.0
15384,458.0
7909,2566.0
7643,190.0
29646,1637.0
2231,238.0
8494,3898.0
22194,238.0
6917,3898.0
9290,366.0
4489,3898.0
32162,0.0
7227,1841.0
20228,2597.0
2231,2542.0
19690,100.0
8385,380.0
5798,2542.0
3829,3898.0
32140,2213.0
12942,3306.0
28174,3306.0
27975,3860.0
32729,238.0
27057,238.0
9145,238.0
25539,238.0
27379,2346.0
18969,1072.0
27387,1134.0
298,0.0
22835,2894.0
28382,0.0
31857,2019.0
22609,2894.0
3898,28.0
16978,2928.0
23844,2894.0
18757,3898.0
10465,3306.0
17171,0.0
22555,3898.0
30641,696.0
12092,1072.0
25084,3898.0
2824,422.0
22879,1134.0
8017,566.0
29117,2346.0
26815,370.0
26539,1134.0
18419,638.0
31372,0.0
20671,3898.0
29221,3189.0
30726,3898.0
14187,1682.0
23048,2475.0
29067,2006.0
32741,1682.0
8806,2920.0
5349,1739.0
20624,1061.0
10115,0.0
20307,422.0
20317,3027.0
10614,0.0
14419,0.0
19347,3000.0
3703,2566.0
3808,3898.0
14228,2231.0
9127,3056.0
29848,696.0
18590,2208.0
25445,0.0
3498,2346.0
6453,3097.0
18469,2208.0
10702,1254.0
7865,959.0
26276,0.0
17928,1890.0
16017,2542.0
2871,1890.0
7924,0.0
30732,1890.0
18873,0.0
26290,0.0
31570,1890.0
31789,2917.0
17437,2109.0
29286,1890.0
24389,2385.0
1062,3508.0
11063,2385.0
3898,0.0
25978,370.0
28301,1543.0
23976,1890.0
30642,1841.0
16322,3288.0
18270,458.0
11749,458.0
26041,1841.0
7856,370.0
3295,0.0
2364,3860.0
28476,566.0
20507,0.0
16121,0.0
29702,0.0
7744,0.0
21562,1890.0
11347,3898.0
14281,2006.0
30911,2006.0
18152,2364.0
24821,238.0
8010,1072.0
26296,3808.0
27351,0.0
21029,3808.0
3863,1928.0
24736,1890.0
32390,2976.0
10428,3764.0
28134,2475.0
19714,3764.0
9318,2012.0
16500,0.0
8021,3898.0
13913,1890.0
26646,3860.0
15957,3137.0
27394,3137.0
28409,2495.0
23148,1072.0
8306,3137.0
21993,3137.0
28036,1134.0
18740,1134.0
621,298.0
8219,490.0
1812,1543.0
32492,1890.0
12732,0.0
18235,1890.0
31750,119.0
3898,3898.0
22128,1890.0
3647,1682.0
18506,3898.0
25264,1223.0
11773,380.0
5467,3898.0
25215,3898.0
16093,380.0
24231,2346.0
17569,0.0
12240,3831.0
3898,1566.0
20120,2703.0
27346,0.0
31117,0.0
27860,3898.0
18004,119.0
29189,3288.0
30956,3898.0
18944,119.0
12081,489.0
9016,119.0
2657,2385.0
772,0.0
30918,2542.0
12330,3609.0
30536,0.0
11570,1890.0
11590,3898.0
21849,322.0
12127,3572.0
6740,3572.0
11367,1223.0
32630,1890.0
25138,1932.0
12487,2920.0
7102,3898.0
3898,1890.0
29679,0.0
25180,3137.0
8523,3137.0
32768,2385.0
27443,15.0
9969,638.0
11814,1315.0
10982,2385.0
1600,1890.0
15536,3565.0
25495,1890.0
19905,3898.0
5510,3898.0
1841,0.0
6934,0.0
16873,0.0
27399,1134.0
22581,1134.0
21966,2688.0
18558,1072.0
16729,600.0
16266,965.0
10848,3565.0
17590,3565.0
32510,0.0
7383,0.0
22049,3565.0
21122,2566.0
26621,600.0
24195,638.0
19463,1841.0
16299,3288.0
25443,566.0
8834,0.0
353,431.0
7964,0.0
19537,0.0
31542,431.0
10135,3000.0
510,231.0
4705,3655.0
32267,3703.0
17921,1890.0
13898,0.0
29921,638.0
6270,3898.0
12258,1890.0
24203,0.0
15229,431.0
13936,431.0
19193,431.0
16419,2346.0
25540,431.0
7710,1890.0
3707,2346.0
26764,0.0
12455,1072.0
32223,1890.0
11418,298.0
20582,1072.0
23478,1872.0
8125,1932.0
20540,686.0
8595,1666.0
3898,3898.0
20657,0.0
11248,1072.0
13678,2109.0
28444,2109.0
11713,2917.0
18750,918.0
4685,1072.0
32375,2776.0
22256,3898.0
2288,1682.0
119,1682.0
19329,3852.0
10342,1682.0
13000,1682.0
14447,3860.0
12592,708.0
19533,3898.0
18094,3898.0
8663,3898.0
689,3898.0
19198,3898.0
21395,638.0
21390,0.0
21624,3898.0
13554,3898.0
9716,0.0
4304,0.0
21147,3565.0
6421,2012.0
21022,0.0
31336,1134.0
11551,3609.0
14442,0.0
31454,3609.0
21760,0.0
10195,0.0
24990,2928.0
21318,0.0
26883,2928.0
13710,0.0
10552,1072.0
8317,2928.0
20541,2928.0
18063,100.0
17143,3852.0
21132,100.0
13716,0.0
12607,3898.0
23449,100.0
3898,3898.0
15341,100.0
24224,119.0
9635,3565.0
24657,0.0
25629,1739.0
11443,3898.0
32207,1223.0
30521,0.0
30407,2478.0
298,2478.0
16974,0.0
2703,0.0
18168,0.0
13866,0.0
13268,0.0
5022,3852.0
24345,1134.0
12625,3852.0
16912,3852.0
16940,0.0
25866,3898.0
11096,1072.0
6338,1072.0
20981,0.0
20444,621.0
11397,0.0
31874,0.0
23132,0.0
25956,1072.0
19376,1072.0
4428,353.0
28901,1072.0
12001,0.0
2364,3598.0
21985,1072.0
19952,2346.0
31153,0.0
14767,1223.0
16325,0.0
1034,638.0
106,959.0
353,3056.0
2413,1072.0
29323,2703.0
19543,0.0
28880,0.0
6089,3598.0
25791,0.0
1623,2213.0
21891,3598.0
29506,3027.0
17214,2213.0
16127,1899.0
30790,0.0
26189,3898.0
22872,3860.0
32307,0.0
22187,3860.0
28765,1480.0
252,2566.0
9835,3898.0
380,2566.0
16897,1134.0
14469,1739.0
9031,3808.0
14826,1134.0
17274,1932.0
31809,3860.0
11436,3898.0
24413,1682.0
24054,1682.0
18929,3898.0
14988,307.0
16977,3898.0
16006,3898.0
12715,3898.0
24097,1841.0
29752,1134.0
21714,3898.0
28341,0.0
1379,1178.0
728,0.0
31187,1062.0
772,3898.0
17409,0.0
12157,1499.0
7388,3898.0
25207,2012.0
30383,0.0
23311,0.0
3178,3898.0
14928,1420.0
13429,1062.0
10932,2475.0
27076,3898.0
28101,3137.0
22563,3609.0
11948,0.0
30256,2109.0
13737,0.0
28226,0.0
2657,1072.0
3719,0.0
2584,0.0
22019,431.0
1735,3565.0
14100,0.0
22339,3565.0
3241,1932.0
4737,0.0
14309,1072.0
14905,566.0
887,3056.0
26640,0.0
18748,3288.0
32444,3565.0
16737,238.0
29158,370.0
23953,3565.0
14127,0.0
215,1134.0
32570,0.0
13505,0.0
30632,1134.0
5212,3565.0
10454,2364.0
27286,3306.0
7374,2346.0
2142,2346.0
17307,965.0
26519,3860.0
23467,1932.0
27247,1932.0
20113,3898.0
29075,1134.0
3898,0.0
16468,431.0
24645,0.0
8369,3898.0
3703,0.0
1825,3898.0
32019,3898.0
22022,2364.0
5315,1223.0
8220,3572.0
1035,0.0
12986,1134.0
24222,965.0
13901,3210.0
8780,965.0
5373,3605.0
27606,34.0
17822,0.0
13218,2321.0
11912,0.0
2924,0.0
16444,100.0
14346,3565.0
7041,1061.0
23987,1061.0
27135,1061.0
3037,2012.0
7752,0.0
15432,0.0
5824,0.0
7074,0.0
21061,0.0
7021,2385.0
21793,1134.0
32460,2920.0
31685,2920.0
8909,0.0
18682,0.0
31252,298.0
21030,1682.0
16307,3898.0
16894,3898.0
22329,0.0
14554,0.0
21209,0.0
484,0.0
26966,1061.0
11513,3898.0
15742,0.0
24215,1061.0
3210,2364.0
26392,0.0
7377,0.0
16993,0.0
23581,1072.0
10357,0.0
31502,0.0
22551,3860.0
24610,0.0
26451,3232.0
18052,3232.0
20523,3232.0
6077,0.0
20990,0.0
18415,1223.0
12278,1223.0
26793,0.0
25113,3232.0
23889,3860.0
11940,1072.0
3465,1134.0
19038,3232.0
7365,0.0
6312,3232.0
361,1178.0
21166,1178.0
22614,0.0
6472,0.0
1709,0.0
28561,3898.0
6183,3808.0
12561,0.0
20357,0.0
20136,2346.0
7134,3860.0
8029,1134.0
23498,3898.0
10391,1134.0
26677,3898.0
3233,3288.0
28396,3898.0
2566,1134.0
510,1178.0
32350,638.0
29112,431.0
23279,148.0
28336,1134.0
28249,1134.0
28193,3565.0
30452,3189.0
30021,3565.0
930,0.0
22029,3565.0
13853,3565.0
15263,3565.0
14477,638.0
7335,3860.0
25772,2894.0
27307,1134.0
19792,2894.0
28965,1134.0
17115,0.0
14278,1134.0
13775,2019.0
18928,2566.0
13596,0.0
6925,3898.0
20025,2920.0
2444,3898.0
22157,3898.0
26131,3898.0
10063,1682.0
10795,2917.0
7527,2493.0
30368,1682.0
22099,3860.0
19370,2364.0
31779,0.0
18477,0.0
12553,3764.0
6080,1134.0
28955,3137.0
19418,1134.0
23146,3898.0
32473,298.0
15052,298.0
4870,2006.0
16539,2006.0
23245,2006.0
8423,1134.0
5435,1134.0
15150,3898.0
17268,621.0
29049,3241.0
6332,3898.0
3898,3241.0
13186,3898.0
2280,3241.0
19682,3898.0
3898,3898.0
11062,3241.0
13382,3898.0
24646,2012.0
16610,3898.0
26133,1072.0
30183,2928.0
791,0.0
21746,1134.0
15692,0.0
20524,366.0
17106,1134.0
30697,0.0
22189,3898.0
15502,3898.0
19024,3898.0
28126,0.0
8676,2566.0
28558,0.0
22660,3898.0
21818,0.0
4854,0.0
30756,1072.0
19401,0.0
2377,0.0
6678,2928.0
28991,3703.0
17775,2972.0
18579,3703.0
12729,2346.0
20871,1134.0
3439,2006.0
3898,3898.0
2719,1134.0
5982,1134.0
7393,3898.0
2894,544.0
18228,544.0
32590,0.0
31550,2346.0
10185,1072.0
14755,1072.0
8884,1072.0
17053,3027.0
19861,1673.0
31910,3898.0
8972,0.0
26647,3829.0
29352,0.0
3027,0.0
6052,1134.0
21352,1134.0
20152,2346.0
19086,0.0
12115,0.0
30699,0.0
20024,0.0
1410,0.0
18734,0.0
20280,1682.0
5220,0.0
30390,3898.0
25170,2928.0
11719,3898.0
5429,1072.0
2288,3056.0
696,3487.0
10153,3056.0
18333,1134.0
11329,1932.0
19248,3056.0
31885,2061.0
28040,965.0
20691,1072.0
11904,3898.0
11297,0.0
19440,3898.0
3898,3898.0
14753,3898.0
12205,1231.0
31649,0.0
27845,3189.0
7103,1231.0
32701,1231.0
7496,1231.0
15069,1231.0
27277,2475.0
7596,965.0
2894,1231.0
15826,1231.0
23993,1254.0
18194,3437.0
26537,2688.0
29027,3898.0
2438,0.0
19313,2509.0
8065,3898.0
425,0.0
27004,0.0
21526,0.0
13323,1223.0
15198,0.0
14182,1899.0
28524,1072.0
8882,1899.0
11292,1072.0
3794,2385.0
18035,3860.0
9135,2542.0
15613,3623.0
28242,375.0
26625,1932.0
36,0.0
30519,3565.0
17687,1682.0
28729,1932.0
9932,0.0
29537,2475.0
2364,3189.0
1678,3565.0
27203,1315.0
18597,965.0
27289,1072.0
2364,1223.0
29182,2012.0
5526,0.0
32655,0.0
10961,3898.0
5226,0.0
28733,3898.0
22069,0.0
1796,100.0
14138,0.0
225,1223.0
30478,0.0
7088,3358.0
13080,1603.0
15671,3898.0
9788,431.0
29059,0.0
2453,0.0
14950,1072.0
31402,2012.0
3509,2012.0
27980,1631.0
21461,2012.0
14031,0.0
20439,3898.0
8770,3175.0
19534,422.0
15855,1712.0
19288,0.0
1231,3027.0
8762,298.0
21983,0.0
2410,3565.0
8077,0.0
27432,708.0
24869,1072.0
27759,0.0
32565,708.0
14660,0.0
2003,0.0
6409,1890.0
7690,1890.0
12606,34.0
30137,2012.0
13650,1134.0
22689,1134.0
7119,3794.0
11488,0.0
26228,0.0
6356,298.0
13814,0.0
25943,1223.0
29024,1315.0
26086,1932.0
2284,3831.0
2763,0.0
12120,2012.0
10604,1890.0
28772,3565.0
19291,2364.0
250,3175.0
11312,600.0
600,0.0
30339,100.0
3774,2110.0
24668,638.0
20535,2385.0
14818,100.0
9794,0.0
9153,0.0
9450,0.0
19185,3175.0
16341,3175.0
621,1682.0
12134,3852.0
2266,3175.0
9331,0.0
10112,1682.0
26330,1682.0
12936,100.0
31901,2385.0
19150,2385.0
3550,3056.0
5938,2385.0
28966,1315.0
27979,1315.0
686,0.0
29257,2019.0
11390,0.0
2280,0.0
25822,1072.0
18453,1890.0
10563,3898.0
27216,3183.0
1872,0.0
15197,3160.0
21416,3056.0
19916,1134.0
23461,0.0
8117,2385.0
5288,1062.0
22203,2109.0
8248,3831.0
23268,0.0
27950,1739.0
25104,2566.0
2364,0.0
9384,3898.0
13126,1134.0
8392,1134.0
22870,458.0
17852,458.0
15371,1890.0
32681,0.0
31148,0.0
4957,3898.0
31641,0.0
31197,1739.0
1924,1134.0
31039,1739.0
425,3860.0
16123,1134.0
1774,1223.0
6481,3860.0
28098,100.0
23720,3860.0
11462,1682.0
14500,0.0
11880,2566.0
10129,3860.0
9677,1890.0
18362,0.0
26312,1890.0
12156,1682.0
447,3898.0
18756,1072.0
11419,0.0
17904,366.0
19364,2364.0
3898,366.0
11120,3898.0
21737,1890.0
7072,3898.0
11553,1072.0
10323,0.0
2752,1072.0
23155,3860.0
32669,1072.0
1648,2703.0
27608,2364.0
1396,0.0
10983,100.0
15415,2019.0
10538,3860.0
18089,3860.0
8674,3437.0
26675,3056.0
7763,959.0
238,0.0
11327,959.0
22068,1072.0
3699,3860.0
5806,2824.0
14364,1890.0
23180,100.0
23450,3898.0
31492,0.0
25175,3437.0
23197,0.0
25152,1932.0
23050,3898.0
9958,3437.0
24338,0.0
29133,234.0
15331,3898.0
21211,3027.0
8422,0.0
11426,353.0
22528,1967.0
15617,0.0
28892,2346.0
24985,2346.0
18724,3898.0
10250,3898.0
13714,3059.0
12225,0.0
21180,3898.0
6123,3232.0
10993,2110.0
27888,3232.0
16649,3232.0
25260,0.0
18554,1072.0
1924,0.0
9949,0.0
30634,965.0
22491,0.0
17791,0.0
27766,0.0
6394,2012.0
22122,0.0
6642,0.0
12903,0.0
14325,0.0
19286,0.0
893,0.0
7266,0.0
1520,0.0
3210,2109.0
7853,1739.0
20684,1890.0
11838,3898.0
13364,0.0
12683,1072.0
16565,0.0
27265,0.0
12146,0.0
3330,3898.0
19909,3056.0
22603,2457.0
32418,2012.0
2589,375.0
25516,2012.0
25639,2012.0
18069,3898.0
32021,3898.0
10470,0.0
27893,1315.0
15796,0.0
32222,1890.0
26667,0.0
6655,0.0
32192,1061.0
15508,2920.0
10955,3898.0
9594,3898.0
17158,3898.0
31158,1223.0
19053,2054.0
20832,3183.0
14509,3550.0
27909,0.0
15552,0.0
15481,566.0
23296,3898.0
21809,1223.0
26960,0.0
19119,3898.0
25796,2012.0
23708,2012.0
9966,3555.0
5235,2566.0
25272,0.0
20616,1134.0
27167,2475.0
1841,3565.0
20006,1134.0
14742,0.0
22465,2475.0
20014,1134.0
23485,3898.0
6812,3898.0
25349,3898.0
7562,1178.0
16644,3898.0
18549,3232.0
361,1178.0
5468,1739.0
3794,1712.0
11555,3189.0
3898,918.0
27807,1072.0
22137,0.0
13463,2566.0
25292,566.0
6700,431.0
5004,431.0
12038,431.0
4457,3056.0
16589,1480.0
20951,3898.0
25679,3898.0
11372,3898.0
4834,3898.0
13638,3898.0
6188,3898.0
1480,3898.0
13479,431.0
1637,1739.0
7245,1739.0
22943,1712.0
2999,1712.0
18872,0.0
5769,3550.0
9578,0.0
3027,1072.0
26413,3097.0
9543,3232.0
17044,431.0
319,1072.0
26253,1072.0
14875,431.0
1178,3898.0
566,0.0
23946,1223.0
31852,959.0
19139,959.0
18274,1420.0
31540,1072.0
27118,1420.0
17074,1420.0
9771,2915.0
9512,3898.0
25752,3898.0
3898,1072.0
14305,1178.0
31352,0.0
25850,2346.0
15222,0.0
3869,2346.0
4458,0.0
9762,3609.0
15931,0.0
26360,0.0
15466,3898.0
10392,3898.0
26235,0.0
380,726.0
4404,3898.0
27130,2012.0
14205,1178.0
7572,3203.0
31585,2012.0
21688,2920.0
20606,2012.0
30983,1072.0
2155,153.0
1682,1072.0
28205,965.0
5775,0.0
30195,726.0
2160,3137.0
17979,3565.0
8725,3898.0
10502,0.0
12585,0.0
6199,3059.0
30745,3898.0
16771,3059.0
2098,2475.0
24962,3056.0
17923,3288.0
20385,3288.0
432,0.0
259,2012.0
12710,1709.0
31321,1134.0
22430,1682.0
29767,298.0
11091,3860.0
13434,2475.0
25506,0.0
11253,726.0
2683,1739.0
21617,1739.0
7901,3898.0
25031,1223.0
2647,298.0
13916,0.0
4426,1134.0
10639,726.0
30230,3451.0
2857,0.0
20801,2894.0
3508,3898.0
5150,0.0
8414,1698.0
26206,0.0
12976,3059.0
413,2803.0
25888,3059.0
13040,2928.0
21886,0.0
12082,2457.0
11625,0.0
16706,370.0
2991,0.0
1054,1134.0
23361,1178.0
7902,1134.0
26599,965.0
231,3565.0
12631,0.0
31228,1134.0
3735,2928.0
4463,2719.0
4450,3752.0
17040,1072.0
15025,3898.0
12054,1072.0
2917,3056.0
18599,0.0
15196,151.0
19846,1231.0
1932,0.0
19327,1231.0
14238,1231.0
14119,1231.0
25275,1127.0
10929,3898.0
17760,1231.0
2481,1231.0
6683,1231.0
26916,2627.0
29216,1231.0
20243,2627.0
28677,1231.0
6636,0.0
20950,1134.0
15243,1134.0
27179,3898.0
31350,1134.0
15170,1134.0
24175,3898.0
151,2385.0
25341,1062.0
25646,2385.0
27250,1062.0
4721,918.0
353,1231.0
28057,1231.0
14539,1231.0
5907,1231.0
5603,1231.0
965,1231.0
19128,2917.0
7141,1231.0
17111,1231.0
11007,298.0
3898,726.0
5093,0.0
10349,2914.0
7807,1134.0
10825,148.0
30542,3056.0
18900,0.0
9645,3898.0
29622,2012.0
5973,1178.0
26851,1178.0
21385,0.0
32091,0.0
23247,726.0
689,726.0
13320,726.0
11684,431.0
18309,3898.0
17675,726.0
12776,726.0
17562,3898.0
1825,726.0
17931,0.0
10600,726.0
31592,726.0
9983,918.0
31063,3609.0
8833,726.0
11728,918.0
2475,1932.0
13329,3898.0
28900,3898.0
18293,3898.0
24148,1890.0
7813,1134.0
2388,0.0
19013,0.0
23818,3898.0
13687,3898.0
10059,2475.0
30711,3898.0
14702,844.0
10043,3898.0
31191,2457.0
25781,3898.0
12824,3504.0
21899,0.0
14890,1841.0
4495,726.0
31335,726.0
29338,361.0
9881,1841.0
18822,361.0
26755,1223.0
31756,2566.0
1678,361.0
4663,361.0
2924,1223.0
28933,361.0
29132,1072.0
30662,361.0
12110,1134.0
6378,0.0
5695,3831.0
15503,0.0
20491,3056.0
9215,3898.0
20054,298.0
11819,3898.0
918,0.0
24584,0.0
16624,3898.0
15367,2475.0
13911,301.0
25179,366.0
8930,361.0
2542,361.0
13679,1072.0
2364,361.0
29816,3898.0
4446,361.0
3898,3898.0
12697,361.0
9733,1072.0
31420,361.0
15684,361.0
3792,361.0
1899,1151.0
29446,0.0
24045,0.0
18868,0.0
18252,0.0
11137,1072.0
1666,1134.0
15017,3898.0
25991,0.0
22466,638.0
3898,2019.0
5931,1072.0
19967,3898.0
27502,0.0
25406,1178.0
7431,1191.0
3207,361.0
4918,361.0
19326,3898.0
3560,361.0
14222,361.0
29174,361.0
23442,361.0
23702,361.0
4490,0.0
27833,0.0
32031,0.0
2231,638.0
10271,2006.0
8274,3898.0
23117,3189.0
11734,2006.0
12965,3898.0
9157,3189.0
10763,2006.0
10704,1380.0
18794,3189.0
21742,3056.0
14343,3056.0
3598,3056.0
26635,3056.0
19795,3056.0
13127,0.0
4497,366.0
29254,0.0
15677,3189.0
18955,298.0
350,2566.0
29042,1072.0
18108,2917.0
25902,3719.0
21569,3056.0
26953,0.0
4841,1379.0
791,2917.0
18380,2917.0
27840,2917.0
14169,3565.0
6201,3572.0
3001,3189.0
11304,1072.0
23113,1134.0
25921,3870.0
23620,3898.0
13560,1841.0
27110,638.0
22337,2385.0
32022,298.0
13516,0.0
10137,1151.0
31008,2346.0
22524,2346.0
23585,3898.0
12735,708.0
16599,2645.0
15545,3898.0
9633,3898.0
3802,2915.0
2231,0.0
22871,0.0
28629,638.0
14561,0.0
24088,0.0
13684,0.0
31960,0.0
12668,3898.0
2915,3898.0
15269,3056.0
9804,2307.0
4346,2012.0
30518,2182.0
16346,2142.0
25738,965.0
2054,3383.0
23021,1543.0
28738,3898.0
18120,150.0
18552,150.0
19745,1151.0
32083,0.0
13674,0.0
14902,0.0
3898,1151.0
18507,0.0
10127,3898.0
31753,3898.0
22366,370.0
14439,3829.0
25553,3703.0
22176,0.0
425,431.0
8576,1941.0
15089,0.0
16231,1941.0
13681,0.0
16371,0.0
9023,0.0
8026,1151.0
24665,1072.0
3898,1566.0
27849,2972.0
23641,0.0
7650,2972.0
5241,3000.0
2086,822.0
6091,600.0
26590,0.0
28944,3898.0
14814,234.0
4405,1739.0
17645,3898.0
30604,3752.0
22925,153.0
19258,1223.0
27129,3565.0
14135,0.0
10235,1223.0
28372,0.0
24828,3860.0
11775,1223.0
28710,2478.0
10172,1623.0
25410,100.0
26589,1623.0
27884,3898.0
29126,1885.0
8,0.0
26241,3451.0
5088,0.0
9249,0.0
29562,0.0
3796,0.0
21566,0.0
21075,0.0
18448,3898.0
3232,1223.0
1967,0.0
23696,431.0
5185,1223.0
6776,100.0
138,1637.0
25068,100.0
3002,2142.0
19451,100.0
29951,100.0
15324,1698.0
22608,100.0
24889,413.0
26658,0.0
23509,0.0
3852,1885.0
8082,3288.0
2543,3189.0
15434,3288.0
3898,2475.0
2109,1062.0
778,1890.0
3898,0.0
17012,3056.0
9705,0.0
12112,1072.0
28436,3137.0
12872,3137.0
7156,1072.0
23823,1631.0
30121,1631.0
15501,2280.0
27119,2280.0
31425,2280.0
3773,2740.0
6499,3898.0
8483,3160.0
22543,3898.0
15189,3160.0
1790,3860.0
21422,3898.0
7428,918.0
28473,600.0
16881,3898.0
23460,1223.0
27768,0.0
31277,1315.0
12423,3898.0
15050,0.0
14762,0.0
7333,1061.0
20985,0.0
7712,0.0
19246,0.0
18242,0.0
16930,1932.0
13885,1932.0
2043,1682.0
3624,0.0
23933,222.0
19161,2920.0
6635,3056.0
30105,2457.0
17015,0.0
8543,3860.0
25402,1134.0
20654,1134.0
28501,0.0
10239,3189.0
2141,0.0
23318,298.0
14785,0.0
25620,1890.0
15870,2385.0
14998,1890.0
22739,2019.0
6742,100.0
24147,2006.0
18222,0.0
26829,2894.0
17368,0.0
20430,1623.0
17036,2542.0
3035,2364.0
16028,965.0
11087,0.0
7118,1072.0
16629,2012.0
16618,0.0
375,2385.0
19691,1899.0
28601,1899.0
12099,3898.0
28990,3860.0
2956,1072.0
9907,1072.0
